sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,study_id,study_url,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter,IncAnalysis,RND,HSD,EA,HH,ID,HHID,HHID.rnd,Plate,Sample.identifier,Row,Column,Well,MolSpecies,Expected.species,kdr,N1575Y,Cyp4J5,Coeaed1,Pfal.score,OVM.score,Pfal,OVM,X2La,Cyp6P4,ZZB,X6AA,X6AA_Dup,lat,lon,survey,LLIN.intend,LLIN.actual,Net.intend,Net.actual,subregions,Wave,HSD-name,Arm,Arm_ITT,Arm_PP,cohort_admin2_round,cohort_admin1_round,cohort_arm_round,cohort_armpp_round,cohort_subregions_round
VBS66500-6645STDY13045407,508404017008,Martin Donnelly,Uganda,8404,2019,6,0.785,33.377,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,4.0,17.0,8,508404017,8404017,57,95,H,11,11H,FUN,FU,,,,,0,0,0,0,,,,,,0.7908551,33.37655,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66501-6645STDY13045408,508404017009,Martin Donnelly,Uganda,8404,2019,6,0.785,33.377,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,4.0,17.0,9,508404017,8404017,57,12,A,12,12A,FUN,FU,,,,,0,0,0,0,,,,,,0.7908551,33.37655,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66502-6645STDY13045409,508404017010,Martin Donnelly,Uganda,8404,2019,6,0.785,33.377,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,4.0,17.0,10,508404017,8404017,57,24,B,12,12B,FUN,FU,,,,,2,0,1,0,,,,,,0.7908551,33.37655,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66503-6645STDY13045410,508404017011,Martin Donnelly,Uganda,8404,2019,6,0.785,33.377,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,4.0,17.0,11,508404017,8404017,57,36,C,12,12C,FUN,FU,,,,,0,0,0,0,,,,,,0.7908551,33.37655,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66504-6645STDY13045411,508404017012,Martin Donnelly,Uganda,8404,2019,6,0.785,33.377,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,4.0,17.0,12,508404017,8404017,57,48,D,12,12D,FUN,FU,,,,,0,0,0,0,,,,,,0.7908551,33.37655,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66505-6645STDY13045412,508405053001,Martin Donnelly,Uganda,8405,2019,6,0.957,33.341,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,5.0,53.0,1,508405053,8405053,57,60,E,12,12E,FUN,FU,,,,,0,0,0,0,,,,,,0.948311,33.34594,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66506-6645STDY13045413,508405053002,Martin Donnelly,Uganda,8405,2019,6,0.957,33.341,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,5.0,53.0,2,508405053,8405053,57,72,F,12,12F,FUN,FU,,,,,0,0,0,0,,,,,,0.948311,33.34594,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66507-6645STDY13045414,508407001001,Martin Donnelly,Uganda,8407,2019,6,0.749,33.269,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,7.0,1.0,1,508407001,8407001,57,84,G,12,12G,FUN,FU,,,,,0,0,0,0,,,,,,0.756927,33.27154,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66508-6645STDY13045415,508407001002,Martin Donnelly,Uganda,8407,2019,6,0.749,33.269,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,7.0,1.0,2,508407001,8407001,57,96,H,12,12H,FUN,FU,,,,,0,0,0,0,,,,,,0.756927,33.27154,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66509-6645STDY13045416,508407001003,Martin Donnelly,Uganda,8407,2019,6,0.749,33.269,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,7.0,1.0,3,508407001,8407001,59,1,A,1,1A,FUN,FU,,,,,0,0,0,0,,,,,,0.756927,33.27154,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66510-6645STDY13045417,508409070001,Martin Donnelly,Uganda,8409,2019,6,0.638,33.405,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,9.0,70.0,1,508409070,8409070,59,13,B,1,1B,FUN,FU,,,,,0,0,0,0,,,,,,0.637724,33.40039,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66511-6645STDY13045418,508409070002,Martin Donnelly,Uganda,8409,2019,6,0.638,33.405,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Luuka,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Luuka_fune_2019,UG-E_Luuka_fune_2019_06,UG-E_Luuka_fune_2019_Q2,1,5,84,9.0,70.0,2,508409070,8409070,59,25,C,1,1C,FUN,FU,,,,,0,0,0,0,,,,,,0.637724,33.40039,25 months,1,1.0,1,1.0,East Central,3,Luuka,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Luuka_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66512-6645STDY13045420,509103041001,Martin Donnelly,Uganda,9103,2019,6,0.363,33.368,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,3.0,41.0,1,509103041,9103041,59,49,E,1,1E,FUN,FU,,,,,0,0,0,0,,,,,,0.361426,33.36778,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66513-6645STDY13045421,509103041002,Martin Donnelly,Uganda,9103,2019,6,0.363,33.368,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,3.0,41.0,2,509103041,9103041,59,61,F,1,1F,FUN,FU,,,,,1,0,0,0,,,,,,0.361426,33.36778,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66514-6645STDY13045422,509104060002,Martin Donnelly,Uganda,9104,2019,6,0.402,33.414,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,4.0,60.0,2,509104060,9104060,59,73,G,1,1G,FUN,FU,,,,,0,0,0,0,,,,,,0.40164,33.41265,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66515-6645STDY13045423,509104060004,Martin Donnelly,Uganda,9104,2019,6,0.402,33.414,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,4.0,60.0,4,509104060,9104060,59,85,H,1,1H,FUN,FU,,,,,0,0,0,0,,,,,,0.40164,33.41265,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66516-6645STDY13045424,509104060005,Martin Donnelly,Uganda,9104,2019,6,0.402,33.414,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,4.0,60.0,5,509104060,9104060,59,2,A,2,2A,FUN,FU,,,,,0,0,0,0,,,,,,0.40164,33.41265,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66517-6645STDY13045425,509104060006,Martin Donnelly,Uganda,9104,2019,6,0.402,33.414,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,4.0,60.0,6,509104060,9104060,59,14,B,2,2B,FUN,FU,,,,,0,0,0,0,,,,,,0.40164,33.41265,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66518-6645STDY13045426,509105147001,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,1,509105147,9105147,59,26,C,2,2C,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66519-6645STDY13045427,509105147002,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,2,509105147,9105147,59,38,D,2,2D,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66520-6645STDY13045428,509105147003,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,3,509105147,9105147,59,50,E,2,2E,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66521-6645STDY13045429,509105147004,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,4,509105147,9105147,59,62,F,2,2F,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66522-6645STDY13045430,509105147005,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,5,509105147,9105147,59,74,G,2,2G,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66523-6645STDY13045431,509105147006,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,6,509105147,9105147,59,86,H,2,2H,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66524-6645STDY13045432,509105147007,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,7,509105147,9105147,59,3,A,3,3A,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66525-6645STDY13045433,509105147008,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,8,509105147,9105147,59,15,B,3,3B,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66526-6645STDY13045434,509105147009,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,9,509105147,9105147,59,27,C,3,3C,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66527-6645STDY13045435,509105147010,Martin Donnelly,Uganda,9105,2019,6,0.45,33.385,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,5.0,147.0,10,509105147,9105147,59,39,D,3,3D,FUN,FU,,,,,0,0,0,0,,,,,,0.455985,33.38519,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66528-6645STDY13045436,509106023003,Martin Donnelly,Uganda,9106,2019,6,0.415,33.484,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,6.0,23.0,3,509106023,9106023,59,51,E,3,3E,FUN,FU,,,,,1,0,0,0,,,,,,0.412023,33.48587,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66529-6645STDY13045437,509106023004,Martin Donnelly,Uganda,9106,2019,6,0.415,33.484,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,6.0,23.0,4,509106023,9106023,59,63,F,3,3F,FUN,FU,,,,,2,0,1,0,,,,,,0.412023,33.48587,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
VBS66530-6645STDY13045438,509106023005,Martin Donnelly,Uganda,9106,2019,6,0.415,33.484,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Mayuge,funestus,UG-E_fune_2019,UG-E_fune_2019_06,UG-E_fune_2019_Q2,UG-E_Mayuge_fune_2019,UG-E_Mayuge_fune_2019_06,UG-E_Mayuge_fune_2019_Q2,1,5,91,6.0,23.0,5,509106023,9106023,59,75,G,3,3G,FUN,FU,,,,,0,0,0,0,,,,,,0.412023,33.48587,25 months,1,1.0,1,1.0,East Central,3,Bunya West,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Mayuge_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,East Central_round-5
